"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P37108"	"Signal recognition particle 14 kDa protein [OS=Homo sapiens]"	"11"	"1"	"1"	"1"	"136"	"14.6"	"10.04"	"2.20"	"1"	"1"
"False"	"IsMasterProtein"	"P63244"	"Small ribosomal subunit protein RACK1 [OS=Homo sapiens]"	"3"	"1"	"1"	"1"	"317"	"35.1"	"7.69"	"2.17"	"1"	"1"
"False"	"IsMasterProtein"	"P02545"	"Prelamin-A/C [OS=Homo sapiens]"	"2"	"1"	"1"	"1"	"664"	"74.1"	"7.02"	"2.17"	"1"	"1"
"False"	"IsMasterProtein"	"O75489"	"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial [OS=Homo sapiens]"	"5"	"1"	"1"	"1"	"264"	"30.2"	"7.50"	"2.17"	"1"	"1"
"False"	"IsMasterProtein"	"Q6IQ22"	"Ras-related protein Rab-12 [OS=Homo sapiens]"	"5"	"1"	"1"	"1"	"244"	"27.2"	"8.41"	"2.16"	"1"	"1"
"False"	"IsMasterProtein"	"Q99873"	"Protein arginine N-methyltransferase 1 [OS=Homo sapiens]"	"3"	"1"	"1"	"1"	"371"	"42.4"	"5.35"	"2.16"	"1"	"1"
"False"	"IsMasterProtein"	"P26641"	"Elongation factor 1-gamma [OS=Homo sapiens]"	"3"	"1"	"1"	"1"	"437"	"50.1"	"6.67"	"2.13"	"1"	"1"
"False"	"IsMasterProtein"	"Q99729-2"	"Isoform 2 of Heterogeneous nuclear ribonucleoprotein A/B [OS=Homo sapiens]"	"4"	"1"	"1"	"1"	"332"	"35.9"	"6.95"	"2.12"	"1"	"1"
"False"	"IsMasterProtein"	"P61923"	"Coatomer subunit zeta-1 [OS=Homo sapiens]"	"6"	"1"	"1"	"1"	"177"	"20.2"	"4.81"	"2.10"	"1"	"1"
"False"	"IsMasterProtein"	"Q00839"	"Heterogeneous nuclear ribonucleoprotein U [OS=Homo sapiens]"	"1"	"1"	"1"	"1"	"825"	"90.5"	"6.00"	"2.10"	"1"	"1"
"False"	"IsMasterProtein"	"P62942"	"Peptidyl-prolyl cis-trans isomerase FKBP1A [OS=Homo sapiens]"	"13"	"1"	"1"	"1"	"108"	"11.9"	"8.16"	"2.09"	"1"	"1"
"False"	"IsMasterProtein"	"Q9NQ39"	"Putative ribosomal protein eS10-like [OS=Homo sapiens]"	"8"	"1"	"1"	"1"	"176"	"20.1"	"10.13"	"2.06"	"1"	"1"
"False"	"IsMasterProtein"	"O75874"	"Isocitrate dehydrogenase [NADP] cytoplasmic [OS=Homo sapiens]"	"3"	"1"	"1"	"1"	"414"	"46.6"	"7.01"	"2.05"	"1"	"1"
"False"	"IsMasterProtein"	"P62241"	"Small ribosomal subunit protein eS8 [OS=Homo sapiens]"	"7"	"1"	"1"	"1"	"208"	"24.2"	"10.32"	"2.04"	"1"	"1"
"False"	"IsMasterProtein"	"P10599"	"Thioredoxin [OS=Homo sapiens]"	"12"	"1"	"1"	"1"	"105"	"11.7"	"4.92"	"2.04"	"1"	"1"
"False"	"IsMasterProtein"	"P83731"	"Large ribosomal subunit protein eL24 [OS=Homo sapiens]"	"6"	"1"	"1"	"1"	"157"	"17.8"	"11.25"	"2.03"	"1"	"1"
"False"	"IsMasterProtein"	"Q06210"	"Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 [OS=Homo sapiens]"	"2"	"1"	"1"	"1"	"699"	"78.8"	"7.11"	"2.03"	"1"	"1"
"False"	"IsMasterProtein"	"P61204"	"ADP-ribosylation factor 3 [OS=Homo sapiens]"	"8"	"1"	"1"	"1"	"181"	"20.6"	"7.43"	"2.03"	"1"	"1"
"False"	"IsMasterProtein"	"Q15366"	"Poly(rC)-binding protein 2 [OS=Homo sapiens]"	"3"	"1"	"1"	"1"	"365"	"38.6"	"6.79"	"2.02"	"1"	"1"
"False"	"IsMasterProtein"	"P11586"	"C-1-tetrahydrofolate synthase, cytoplasmic [OS=Homo sapiens]"	"1"	"1"	"1"	"1"	"935"	"101.5"	"7.30"	"2.02"	"1"	"1"
"False"	"IsMasterProtein"	"Q9H9B4"	"Sideroflexin-1 [OS=Homo sapiens]"	"3"	"1"	"1"	"1"	"322"	"35.6"	"9.07"	"2.01"	"1"	"1"
"False"	"IsMasterProtein"	"P40429"	"Large ribosomal subunit protein uL13 [OS=Homo sapiens]"	"6"	"1"	"1"	"1"	"203"	"23.6"	"10.93"	"2.01"	"1"	"1"
"False"	"IsMasterProtein"	"Q16576-2"	"Isoform 2 of Histone-binding protein RBBP7 [OS=Homo sapiens]"	"3"	"1"	"1"	"1"	"469"	"52.3"	"5.27"	"2.01"	"1"	"1"
"False"	"IsMasterProtein"	"P15880"	"Small ribosomal subunit protein uS5 [OS=Homo sapiens]"	"4"	"1"	"1"	"1"	"293"	"31.3"	"10.24"	"2.00"	"1"	"1"
"False"	"IsMasterProtein"	"Q14103"	"Heterogeneous nuclear ribonucleoprotein D0 [OS=Homo sapiens]"	"4"	"1"	"1"	"1"	"355"	"38.4"	"7.81"	"2.00"	"1"	"1"
"False"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 [OS=Homo sapiens]"	"2"	"1"	"1"	"1"	"911"	"104.8"	"5.44"	"1.97"	"1"	"1"
"False"	"IsMasterProtein"	"P34932"	"Heat shock 70 kDa protein 4 [OS=Homo sapiens]"	"2"	"1"	"1"	"1"	"840"	"94.3"	"5.19"	"1.96"	"1"	"1"
"False"	"IsMasterProtein"	"O14950"	"Myosin regulatory light chain 12B [OS=Homo sapiens]"	"6"	"1"	"1"	"1"	"172"	"19.8"	"4.84"	"1.95"	"1"	"1"
"False"	"IsMasterProtein"	"Q99623"	"Prohibitin-2 [OS=Homo sapiens]"	"4"	"1"	"1"	"1"	"299"	"33.3"	"9.83"	"1.95"	"1"	"1"
"False"	"IsMasterProtein"	"P62847"	"Small ribosomal subunit protein eS24 [OS=Homo sapiens]"	"11"	"1"	"1"	"1"	"133"	"15.4"	"10.78"	"1.94"	"1"	"1"
"False"	"IsMasterProtein"	"P62266"	"Small ribosomal subunit protein uS12 [OS=Homo sapiens]"	"8"	"1"	"1"	"1"	"143"	"15.8"	"10.49"	"1.93"	"1"	"1"
"False"	"IsMasterProtein"	"Q92945"	"Far upstream element-binding protein 2 [OS=Homo sapiens]"	"2"	"1"	"1"	"1"	"711"	"73.1"	"7.30"	"1.93"	"1"	"1"
"False"	"IsMasterProtein"	"P56192"	"Methionine--tRNA ligase, cytoplasmic [OS=Homo sapiens]"	"1"	"1"	"1"	"1"	"900"	"101.1"	"6.16"	"1.92"	"1"	"1"
"False"	"IsMasterProtein"	"P18621"	"Large ribosomal subunit protein uL22 [OS=Homo sapiens]"	"5"	"1"	"1"	"1"	"184"	"21.4"	"10.17"	"1.92"	"1"	"1"
"False"	"IsMasterProtein"	"P26373"	"Large ribosomal subunit protein eL13 [OS=Homo sapiens]"	"6"	"1"	"1"	"1"	"211"	"24.2"	"11.65"	"1.92"	"1"	"1"
"False"	"IsMasterProtein"	"Q13442"	"28 kDa heat- and acid-stable phosphoprotein [OS=Homo sapiens]"	"7"	"1"	"1"	"1"	"181"	"20.6"	"8.87"	"1.91"	"1"	"1"
"False"	"IsMasterProtein"	"P30043"	"Flavin reductase (NADPH) [OS=Homo sapiens]"	"7"	"1"	"1"	"1"	"206"	"22.1"	"7.65"	"1.90"	"1"	"1"
"False"	"IsMasterProtein"	"P30086"	"Phosphatidylethanolamine-binding protein 1 [OS=Homo sapiens]"	"7"	"1"	"1"	"1"	"187"	"21.0"	"7.53"	"1.90"	"1"	"1"
"False"	"IsMasterProtein"	"P46940"	"Ras GTPase-activating-like protein IQGAP1 [OS=Homo sapiens]"	"2"	"1"	"1"	"1"	"1657"	"189.1"	"6.48"	"0.00"	"1"	"1"
